Course Code,Course Name,Cupo,NRC,Sección,Créditos,Periodo,Parte de Periodo,Campus,Schedule Table,Cupos Ofrecidos,Cupos Inscritos,Cupos Disponibles
MECA-4107C,COMPLEMENTARIA BIG DATA Y MACHINE LEARNING PARA ECONOMÍA APLICADA,14,73014,A1,0,202420,PERIODO 202420 - 16 SEMANAS,VIRTUAL,"[{'Día': 'V', 'Hora': '1800-1920', 'Salón': '.VIRT', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.VIRTUAL'}]",35,21,14
MECA-4108,MICROECONOMETRÍA APLICADA,6,65164,A,4,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '1800-2050', 'Salón': '.SD_805', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}]",43,37,6
MECA-4108C,COMPLEMENTARIA MICROECONOMETRIA APL,3,73470,02,0,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'S', 'Hora': '0800-0920', 'Salón': '.AU_206', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Aulas'}]",21,18,3
MECA-4108C,COMPLEMENTARIA MICROECONOMETRIA APL,3,70591,A1,0,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'S', 'Hora': '0800-0920', 'Salón': '.SD_401', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}]",22,19,3
MECA-4110,TALLER DE PROGRAMACIÓN APLICADA PYTHON,3,69183,01,2,202420,PERIODO 202420 - 16 SEMANAS,VIRTUAL,"[{'Día': 'L', 'Hora': '1800-1920', 'Salón': '.VIRT', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.VIRTUAL'}]",39,36,3
MECA-4111,TALLER DE PROGRAMACIÓN APLICADA R,4,69184,01,2,202420,PERIODO 202420 - 16 SEMANAS,VIRTUAL,"[{'Día': 'V', 'Hora': '1800-1920', 'Salón': '.VIRT', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.VIRTUAL'}]",39,35,4
MECA-4212,"TEORÍA, POLÍTICA Y GESTIÓN DEL SISTEMA PENSIONAL",2,73431,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'V', 'Hora': '1700-1950', 'Salón': '.RGD_07', 'Fecha Inicio': '2024-08-09', 'Fecha Fin': '2024-08-09', 'Edificio': '.centro cívico'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.VIRT', 'Fecha Inicio': '2024-08-16', 'Fecha Fin': '2024-08-16', 'Edificio': '.VIRTUAL'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.RGD_07', 'Fecha Inicio': '2024-08-23', 'Fecha Fin': '2024-08-23', 'Edificio': '.centro cívico'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.VIRT', 'Fecha Inicio': '2024-08-30', 'Fecha Fin': '2024-08-30', 'Edificio': '.VIRTUAL'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.RGD_07', 'Fecha Inicio': '2024-09-06', 'Fecha Fin': '2024-09-06', 'Edificio': '.centro cívico'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.VIRT', 'Fecha Inicio': '2024-09-13', 'Fecha Fin': '2024-09-13', 'Edificio': '.VIRTUAL'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.RGD_07', 'Fecha Inicio': '2024-09-20', 'Fecha Fin': '2024-09-20', 'Edificio': '.centro cívico'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.VIRT', 'Fecha Inicio': '2024-09-27', 'Fecha Fin': '2024-09-27', 'Edificio': '.VIRTUAL'}]",10,8,2
MECA-4213,ESTRUCTURA Y FUNCIONAMIENTO DEL SISTEMA PENSIONAL,5,73432,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'V', 'Hora': '1700-1950', 'Salón': '.RGD_07', 'Fecha Inicio': '2024-10-11', 'Fecha Fin': '2024-10-11', 'Edificio': '.centro cívico'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.VIRT', 'Fecha Inicio': '2024-10-18', 'Fecha Fin': '2024-10-18', 'Edificio': '.VIRTUAL'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.RGD_07', 'Fecha Inicio': '2024-10-25', 'Fecha Fin': '2024-10-25', 'Edificio': '.centro cívico'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.VIRT', 'Fecha Inicio': '2024-11-01', 'Fecha Fin': '2024-11-01', 'Edificio': '.VIRTUAL'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.RGD_07', 'Fecha Inicio': '2024-11-08', 'Fecha Fin': '2024-11-08', 'Edificio': '.centro cívico'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.VIRT', 'Fecha Inicio': '2024-11-15', 'Fecha Fin': '2024-11-15', 'Edificio': '.VIRTUAL'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.RGD_07', 'Fecha Inicio': '2024-11-22', 'Fecha Fin': '2024-11-22', 'Edificio': '.centro cívico'}, {'Día': 'V', 'Hora': '1700-1950', 'Salón': '.VIRT', 'Fecha Inicio': '2024-11-29', 'Fecha Fin': '2024-11-29', 'Edificio': '.VIRTUAL'}]",10,5,5
MECA-4308,DESIGUALDAD Y MEDIO AMBIENTE,1,71515,01,4,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1800-2050', 'Salón': '.RGD_306-7', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.centro cívico'}]",28,27,1
MECA-4401,ANÁLISIS COSTO BENEFICIO,30,71516,A,4,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'J', 'Hora': '1800-2050', 'Salón': '.W_404', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Carlos Pacheco Devia(W)'}]",40,10,30
MECA-4401C,COMPLEMENTARIA ANÁLISIS COSTO BENEFICIO,30,71519,A1,0,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'S', 'Hora': '1100-1220', 'Salón': '.RGD_206-7', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.centro cívico'}]",40,10,30
MECA-4402,EVALUACIÓN DE IMPACTO,1,58250,A,4,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '1800-2050', 'Salón': '.SD_804', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}]",22,21,1
MECA-4402C,COMPLEMENTARIA EVALUACIÓN DE IMPACTO,1,71520,A1,0,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'S', 'Hora': '0930-1050', 'Salón': '.SD_402', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}]",22,21,1
MECA-4405,EVALUACIÓN FINANCIERA E INTRODUCCIÓN A LA EVALUACIÓN ECONÓMICA DE PROYECTOS DE INVERSIÓN,1,71517,01,4,202420,PERIODO 202420 - 16 SEMANAS,VIRTUAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1800-1950', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-10-26 .VIRTUAL'}]",36,35,1
MECA-4501,SEMINARIO INVESTIGACIÓN MECA,5,61582,01,2,202420,PERIODO NO RETIRABLE,CAMPUS PRINCIPAL,"[{'Día': 'V', 'Hora': '1800-2050', 'Salón': '.SD_305', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}]",20,15,5
MECA-4502,PROYECTO DE GRADO,Sin cupo,65170,01,1,202420,PERIODO NO RETIRABLE,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '1800-2050', 'Salón': '.AU_107', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Aulas'}]",19,19,0
MECA-4603,EXPLORACIÓN Y VISUALIZACIÓN DE DATOS PARA LO SOCIOECONÓMICO,17,70590,01,4,202420,PERIODO 202420 - 16 SEMANAS,VIRTUAL,"[{'Día': 'I', 'Hora': '1800-2050', 'Salón': '.VIRT', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.VIRTUAL'}]",35,18,17
MECU-4202,TUTORIA DE INVESTIGACION I,No info,68020,01,4,202420,PERIODO NO RETIRABLE,CAMPUS PRINCIPAL,"[{'Día': '-', 'Hora': '.NOREQ', 'Salón': '2024-08-05', 'Fecha Inicio': '2024-11-30', 'Fecha Fin': '.No', 'Edificio': 'Requiere'}]",0,1,-1
MECU-4203,TUTORIA DE INVESTIGACIÓN II,No info,39389,01,4,202420,PERIODO NO RETIRABLE,CAMPUS PRINCIPAL,"[{'Día': '-', 'Hora': '.NOREQ', 'Salón': '2024-08-05', 'Fecha Inicio': '2024-11-30', 'Fecha Fin': '.No', 'Edificio': 'Requiere'}]",0,4,-4
MECU-4304,LECTURAS DIRIGIDAS 1,No info,71521,01,4,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': '-', 'Hora': '.NOREQ', 'Salón': '2024-08-05', 'Fecha Inicio': '2024-11-30', 'Fecha Fin': '.No', 'Edificio': 'Requiere'}]",0,1,-1
MEDI-1101,INTRODUCCION A LA PROFESION MEDICA,12,11558,01,2,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '1630-1920', 'Salón': '.ML_617', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}]",90,78,12
MEDI-1102,HABILIDADES DE COMUNICACIÓN I,25,11559,01,2,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '1100-1150', 'Salón': '.RGD_04', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.centro cívico'}, {'Día': 'V', 'Hora': '1230-1420', 'Salón': '.O_103', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Henry Yerly (O)'}]",90,65,25
MEDI-1103,ETICA MEDICA Y PROFESIONALI. I (CICLO 2 DE 8 SEMANAS),Sin cupo,11560,01,1,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1300-1450', 'Salón': '.C_105', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Bloque C'}, {'Día': 'L', 'Hora': '1300-1450', 'Salón': '.ML_607', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}]",100,100,0
MEDI-1104,PRINCIP. DEL DESARROLLO HUMANO (CICLO 1 DE 8 SEMANAS),5,11561,01,1,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1300-1450', 'Salón': '.RGD_206-7', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.centro cívico'}, {'Día': 'L', 'Hora': '1300-1450', 'Salón': '.RGD_308-9', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.centro cívico'}]",100,95,5
MEDI-1105,EPIDEMIOLOGIA,44,11562,01,2,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '1100-1250', 'Salón': '.ML_608', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Mario Laserna (ML)'}, {'Día': 'S', 'Hora': '0800-0950', 'Salón': '.ML_608', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Mario Laserna (ML)'}]",100,56,44
MEDI-1106,MEDICINA SOCIAL (TIPO E),40,11563,01,2,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '1400-1550', 'Salón': '.ML_617', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Mario Laserna (ML)'}]",90,50,40
MEDI-1200,ANATOMIA,Sin cupo,11564,01,6,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'I', 'Salón': '1500-1650', 'Fecha Inicio': '.ML_608', 'Fecha Fin': '2024-07-02', 'Edificio': '2024-11-23 .Edif. Mario Laserna (ML)'}, {'Día': 'V', 'Hora': '1500-1650', 'Salón': '.O_103', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Henry Yerly (O)'}]",80,81,-1
MEDI-1208,EMBRIOLOGIA,17,54575,01,1,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '1300-1450', 'Salón': '.ML_608', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}]",100,83,17
MEDI-1209,HISTOLOGIA,35,11566,01,2,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0800-0950', 'Salón': '.ML_608', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Mario Laserna (ML)'}]",100,65,35
MEDI-1210,FARMACOLOGIA,40,11567,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0900-1050', 'Salón': '.O_101', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Henry Yerly (O)'}, {'Día': 'J', 'Hora': '0900-1050', 'Salón': '.O_101', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Henry Yerly (O)'}, {'Día': 'S', 'Hora': '1000-1150', 'Salón': '.O_101', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Henry Yerly (O)'}]",100,60,40
MEDI-1211,FISIOLOGIA,53,11568,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '0900-1050', 'Salón': '.O_102', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Henry Yerly (O)'}, {'Día': 'J', 'Hora': '0900-1050', 'Salón': '.O_102', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Henry Yerly (O)'}]",120,67,53
MEDI-1212,INMUNOLOGIA,17,11569,01,2,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'J', 'Hora': '1400-1550', 'Salón': '.ML_608', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Mario Laserna (ML)'}]",110,93,17
MEDI-1216,PATOLOGIA,41,11571,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'V', 'Hora': '0930-1220', 'Salón': '.ML_608', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Mario Laserna (ML)'}]",100,59,41
MEDI-1218,BIOQUIMICA,19,12091,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'J', 'Hora': '1400-1550', 'Salón': '.SD_805', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}, {'Día': 'J', 'Hora': '1700-1850', 'Salón': '.SD_805', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}]",125,106,19
MEDI-1220,BIOMEDICINA MOLECULAR,39,61603,01,3,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '0900-1150', 'Salón': '.ML_608', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Mario Laserna (ML)'}]",100,61,39
MEDI-1221,NEUROANATOMIA,56,63756,01,1,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1500-1650', 'Salón': '.SD_805', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}]",130,74,56
MEDI-1223,MEDICINA PARA PRINCIPIANTES,No info,66731,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '0800-0950', 'Salón': '.CP', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Centro de Prácticas'}, {'Día': 'M', 'Hora': '0800-0950', 'Salón': '.AU_302', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Aulas'}, {'Día': 'I', 'Hora': '0900-1050', 'Salón': '.AU_0006', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Aulas'}, {'Día': 'J', 'Hora': '0800-0950', 'Salón': '.AU_0006', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Aulas'}]",0,16,-16
MEDI-2001,MEDICAMENTOS: CÓMO ACTÚAN Y CÓMO USARLOS? (TIPO E),10,55526,01,3,202420,PERIODO 202420 - 16 SEMANAS,VIRTUAL,"[{'Día': 'L', 'Hora': '1430-1720', 'Salón': '.VIRT', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.VIRTUAL'}]",50,40,10
MEDI-2004,SUSTANCIAS PSICOACTIVAS SIN CENSURA,13,22652,01,3,202420,PERIODO 202420 - 16 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'M', 'Hora': '1600-1850', 'Salón': '.CP', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Centro de Prácticas'}]",50,37,13
MEDI-2008,LOS LÍMITES DEL GENOMA: UNA MIRADA GEN-ETICA (TIPO E),9,61606,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'J', 'Hora': '1100-1220', 'Salón': '.AU_201', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Aulas'}, {'Día': 'V', 'Hora': '1100-1220', 'Salón': '.AU_208', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Aulas'}]",16,7,9
MEDI-2009,FUNDAMENTOS EN NEUROCIENCIA,13,63869,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'I', 'Salón': '1100-1220', 'Fecha Inicio': '.B_203', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-10-09 .Bloque B'}, {'Día': 'M', 'Hora': 'I', 'Salón': '1100-1220', 'Fecha Inicio': '.R_209', 'Fecha Fin': '2024-10-15', 'Edificio': '2024-11-30 .Edif. Richard (R)'}]",50,37,13
MEDI-2010,FRONTERAS EN NEUROCIENCIA (TIPO E),2,63870,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '0930-1050', 'Salón': '.ML_617', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}, {'Día': 'I', 'Hora': '0930-1050', 'Salón': '.B_402', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Bloque B'}]",50,48,2
MEDI-2107,ELEMENT. DE DECISION CLINICA I,11,11573,01,2,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'V', 'Hora': '1200-1320', 'Salón': '.CP', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Centro de Prácticas'}]",85,74,11
MEDI-2108,SEM. I Y AT. PRI. A LA COMU.,32,11574,01,2,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'L', 'Hora': 'M', 'Salón': 'J', 'Fecha Inicio': '1300-1450', 'Fecha Fin': '.CP', 'Edificio': '2024-07-02 2024-11-23 .Centro de Prácticas'}, {'Día': 'V', 'Hora': '1330-1520', 'Salón': '.CP', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Centro de Prácticas'}]",90,58,32
MEDI-2109,ELEMEN. DE DECISION CLINICA II,4,15007,01,2,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'V', 'Hora': '1400-1550', 'Salón': '.CP', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Centro de Prácticas'}]",85,81,4
MEDI-2110,SEMI. II Y AT. PRI. A LA COMU.,2,11575,01,2,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'L', 'Hora': 'M', 'Salón': 'I', 'Fecha Inicio': 'J', 'Fecha Fin': 'V', 'Edificio': '0700-0950 .CP 2024-07-02 2024-11-23 .Centro de Prácticas'}]",80,78,2
MEDI-2300,GENÉTICA MÉDICA,6,68022,01,3,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'M', 'Hora': '1000-1150', 'Salón': '.CP', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Centro de Prácticas'}]",86,80,6
MEDI-2301,PARASITOLOGIA MEDICA,19,11578,01,2,202420,CURSOS MEDICINA - 21 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '1400-1550', 'Salón': '.G_101', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-11-23', 'Edificio': '.Edif. Roberto Franco (G)'}]",84,65,19
MEDI-2303,SISTEMA CARDIOVASCULAR,21,11582,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'L', 'Hora': 'M', 'Salón': 'J', 'Fecha Inicio': 'V', 'Fecha Fin': '0700-1150', 'Edificio': '.CP 2024-07-02 2024-07-26 .Centro de Prácticas'}, {'Día': 'I', 'Hora': '0700-1050', 'Salón': '.CP', 'Fecha Inicio': '2024-07-02', 'Fecha Fin': '2024-07-26', 'Edificio': '.Centro de Prácticas'}]",80,59,21
MEDI-2304,SISTEMA HEMATOPOYETICO Y NEOPLASIAS,6,68023,01,3,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'L', 'Hora': 'I', 'Salón': 'J', 'Fecha Inicio': '1000-1550', 'Fecha Fin': '.CP', 'Edificio': '2024-08-12 2024-08-30 .Centro de Prácticas'}, {'Día': 'M', 'Hora': '1300-1550', 'Salón': '.CP', 'Fecha Inicio': '2024-08-12', 'Fecha Fin': '2024-08-30', 'Edificio': '.Centro de Prácticas'}, {'Día': 'V', 'Hora': '1000-1150', 'Salón': '.CP', 'Fecha Inicio': '2024-08-12', 'Fecha Fin': '2024-08-30', 'Edificio': '.Centro de Prácticas'}]",80,74,6
MEDI-2305,SISTEMA ENDOCRINOLOGICO,21,11586,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'L', 'Hora': 'M', 'Salón': 'J', 'Fecha Inicio': 'V', 'Fecha Fin': '0700-1150', 'Edificio': '.CP 2024-10-28 2024-11-23 .Centro de Prácticas'}, {'Día': 'I', 'Hora': '0700-1050', 'Salón': '.CP', 'Fecha Inicio': '2024-10-28', 'Fecha Fin': '2024-11-23', 'Edificio': '.Centro de Prácticas'}]",80,59,21
MEDI-2306,SISTEMA RESPIRATORIO,21,21125,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'L', 'Hora': 'M', 'Salón': 'J', 'Fecha Inicio': 'V', 'Fecha Fin': '0700-1150', 'Edificio': '.CP 2024-07-29 2024-08-23 .Centro de Prácticas'}, {'Día': 'I', 'Hora': '0700-1050', 'Salón': '.CP', 'Fecha Inicio': '2024-07-29', 'Fecha Fin': '2024-08-23', 'Edificio': '.Centro de Prácticas'}]",80,59,21
MEDI-2307,SISTEMA COMPOR. Y PSIQUIATRIA,6,11588,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'L', 'Hora': 'I', 'Salón': 'J', 'Fecha Inicio': '1000-1550', 'Fecha Fin': '.CP', 'Edificio': '2024-10-28 2024-11-23 .Centro de Prácticas'}, {'Día': 'M', 'Hora': '1300-1450', 'Salón': '.CP', 'Fecha Inicio': '2024-10-28', 'Fecha Fin': '2024-11-23', 'Edificio': '.Centro de Prácticas'}, {'Día': 'V', 'Hora': '1000-1150', 'Salón': '.CP', 'Fecha Inicio': '2024-10-28', 'Fecha Fin': '2024-11-23', 'Edificio': '.Centro de Prácticas'}]",80,74,6
MEDI-2308,SISTEMA GASTROIN. Y NUTRICION,20,11589,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'L', 'Hora': 'M', 'Salón': 'J', 'Fecha Inicio': 'V', 'Fecha Fin': '0700-1150', 'Edificio': '.CP 2024-08-26 2024-09-20 .Centro de Prácticas'}, {'Día': 'I', 'Hora': '0700-1050', 'Salón': '.CP', 'Fecha Inicio': '2024-08-26', 'Fecha Fin': '2024-09-20', 'Edificio': '.Centro de Prácticas'}]",80,60,20
MEDI-2309,SISTEMA NERVIOSO,6,11590,01,4,202420,CURSOS MEDICINA - 21 SEMANAS,MEDICINA-CENTRO DE PRACTICAS,"[{'Día': 'L', 'Hora': 'I', 'Salón': 'J', 'Fecha Inicio': '1000-1550', 'Fecha Fin': '.CP', 'Edificio': '2024-09-23 2024-10-25 .Centro de Prácticas'}, {'Día': 'M', 'Hora': '1300-1550', 'Salón': '.CP', 'Fecha Inicio': '2024-09-23', 'Fecha Fin': '2024-10-25', 'Edificio': '.Centro de Prácticas'}, {'Día': 'V', 'Hora': '1000-1150', 'Salón': '.CP', 'Fecha Inicio': '2024-09-23', 'Fecha Fin': '2024-10-25', 'Edificio': '.Centro de Prácticas'}]",80,74,6
