fecha,hora,tipo,porteria,numero_entrada
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,Franco,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,LL,2
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,entrada,ML,2
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Navas,2
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,LL,2
9/9/2024,17:45,entrada,Franco,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,ML,2
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,LL,1
9/9/2024,17:45,entrada,ML,1
9/9/2024,17:45,salida,ML,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,entrada,Aulas,1
9/9/2024,17:45,salida,Centro deportivo,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,Navas,1
9/9/2024,17:45,entrada,SD,1
9/9/2024,17:45,salida,Aulas,1
9/9/2024,17:45,salida,LL,1
9/9/2024,17:45,salida,Paseo Bolivar,1
9/9/2024,17:45,salida,SD,1
9/9/2024,17:45,salida,Navas,2
9/9/2024,17:45,salida,Franco,2
9/9/2024,17:45,entrada,Paseo Bolivar,1
9/9/2024,17:45,entrada,Franco,2
9/9/2024,17:45,salida,Navas,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,entrada,Centro deportivo,1
9/9/2024,17:45,salida,SD,1
